"tweet","sentiments","labels"
"@riosvazquezalex sisi, xa lle vexo a cara mañan no examen",\N,-1
"@arita_para Por supuesto, y lo repetiríamos hasta la saciedad jajaja",\N,-1
"@abelicc @PabVis ""Prodemocracia"" suena raro cuando quemas medios de comunicación",\N,-1
"@Cinema_Esencial @rafa_morata Un abrazo y feliz domingo.",\N,-1
"@mtvspain debería liarla en el @dcodefest con un stand que proyectara desde el público a las pantallas del concierto  #MTVDcode2016.",\N,-1
"Os acordáis cuándo decía ""bighit podrías sacar una película o algo explicándolo todo"" Gracias",\N,-1
"@felatriz88ATV Lo dicho, contenido erótico y no sexual.. y me encanta...",\N,-1
"@Lidia_Linoche Estoy en plan aguafiestas. Así que me voy a reventar otra fiesta",\N,-1
"@AbadesaLPD todas las críticas son calificativos,  nadie argumenta o desmonta nada.  Eso sí que es curioso",\N,-1
"Uníos a él en vez de venir a dar por culo a las feministas si tanto OS JODE nuestro movimiento",\N,-1
"@_Missmovin0n creo que no entiendo bien lo que significa disociación, me lo puede explicar alguien porfa?",\N,-1
"Me siento tan indefensa cuándo me pinto las uñas de los pies y las manos",\N,-1
"@toninhoamunt El concepto ""para que A ocurra han de darse B y C"" pensaba que estaba explicado en el tuit...",\N,-1
"@JoseOrtegaWayne @Fifalson lo tiene fijado tío, no te pongas celoso",\N,-1
"@rogermp25 mándame la foto que quieras hacerte por privado y te la mando, va...",\N,-1
"@LorenaRemacha Muchas gracias Lorena !Que pases una tarde fantástica  #lapsopay",\N,-1
"@kaputsky Aunque todos mis tatuajes son peques porque no tengo dinero para tatuajes mayores",\N,-1
"Tarta pintada con pigmentos comestibles!  by belensalinasart Cuando los productos son 100%… https://t.co/mLH9U7czGd",\N,-1
"@HailHomulilly conozco a la que lleva la publi de myanimelist. Cenamos juntos en Tokyo",\N,-1
"Estáis por aquí para publicar el preguntas y respuestas del especial 70k? Manifestarse locos",\N,-1
"@UncoloredSoul el azul es demasiado pero te entiendo A ver que tal te queda el rojo",\N,-1
"Mañana me sacan sangre y tengo que ir en ayunas. Dadme ánimos ante esta situación tan heavy que me está tocando vivir",\N,-1
"@anass_001 Yo mismo quiero hacerlo pero muchas veces me da pereza y me enfado conmigo mismo",\N,-1
"@zoleada Joder te has cambiado demasiado el avatar y no sabia quien eras",\N,-1
"@foosel @akirasan @obs_tecnologica Gina!!! Qué bueno es tu español!!!",\N,-1
"@ruestern Siempre puedes levantar la vista y ver el cielo azul y rascacielos.",\N,-1
"@wanturtrophy yo ya no como carne así que eso y oye pruébalo que aunque sea comida de otakus est mu rico",\N,-1
"@anagodoylopez - Mandadme números y digo si me lío - 17: Jajajajaja te considero un buen amigo Esos 17 son los verdaderos mártires.",\N,-1
"@Elsolesamarillo @pablofdezfdez la pasta estuvo bloqueada porque la Diputación estaba bloqueada, crack. Hay que saber de lo que se habla",\N,-1
"@leinad69b6 jajajaja nope  Ya te contaré. (Te tengo que devolver la camiseta).",\N,-1
"@efecseebeck @wirequilibriste Es imposible resistirse a semejante himno, déjate llevar",\N,-1
"@GranadaSound @deFestivales he informado por mensaje directo de una duda y no me contestan",\N,-1
"@ReikoAyanami tu te planteas comprar gráfica. Yo si lo planteo tengo que comprar todo, mi pc es un venerable anciano",\N,-1
"@albertpawer JAAJAJAJAJAJJAJA desgraciao que es porque ahora no salen en orden cronologico y se pierden las fotos en la muchedumbre",\N,-1
"Posiblemente lo que más la mente es no tener una buena gráfica para este juegazo  ayyy",\N,-1
"@jujiles Si no te explicas algo mejor...  @fundacomunes @pblcarmona @GanemosMadrid",\N,-1
"@RangoSoto ya  llevo mas d un mes y sumo y sigo... Mi paciencia se axaba",\N,-1
"@jc_pblanco sep, mi familia es MUY lectora y mi círculo de amistades también",\N,-1
"@CahBlack16 nooo  que esta tarde voy y te doy mimicos y esas cosas",\N,-1
"@kurodasxce pe-pero tu también quieres conocer a la crush norkoreana y lo sabes",\N,-1
"@Pabblete Es que me gusta muchísimo... Pero me da un palo enorme pagar... Que ya lo hice (Y mucho) con WoW ...",\N,-1
"@SolidSnakeES ¿Está capado el online de Mario Maker 3DS?",\N,-1
"@GermanIdoate Esa lucha constante a la hora de hacer el control...",\N,-1
"@gamusino Negativo. El de Mapfre es el puente 25 de Julio de Lisboa.",\N,-1
"Nosotras somos muy interesantes, sí. Y no tenemos abuela @soyalt_es ¡Os echamos de menos la otra semana!",\N,-1
"Echo de menos las barras libres del Tángara.. aunque después tuviera las resacas del siglo",\N,-1
"Os juro que a veces hacer el encaje pah un realista más bien lo que hace es joderme la vida",\N,-1
"@VCForever lo malo que el palmarés de los que se han ido era mientras jugaban en el @valenciacf",\N,-1
"@elescritorfant no había visto tu respuesta!Sí, sí, sé que es correcto, lo consulté , pero es poco habitual, llamativo, algo friki... no?",\N,-1
"@sophiaskatic Quien es más fuerte Sophia Bush o Superman?",\N,-1
"@knbaraldi ¡¡Gracias a ti!! (Me pondré doblada de coger apuntes",\N,-1
"Nunca me has decepcionado como persona. Eres alguien genial, te quiero mucho y ojalá vernos más",\N,-1
"@elsoldesnudo mira a ver si te regalan alguna otra punzada por ser un buen cliente",\N,-1
"@LaVozDeLarra @ganyet Muy pero que muy bueno. Lo dejaron solo al pobre chaval en una batalla contra Afganistán",\N,-1
"@mcadry0 luchemos por un pitufo verde, por la diversidad de los pitufos",\N,-1
"Lo llevo persiguiendo desde que hiciste el primero y nunca me toca  @BlasCanto  #FollowPARTY",\N,-1
"@mariaenlalluvia El horario para repartidores me parece suficiente, el problema es que no hay control y todos abusan",\N,-1
"@cerealesdeleche es súper triste porque entonces siempre se está amargada",\N,-1
"así que paso ojalá me salga mañana bien griego",\N,-1
"Se me han vuelto a estropear los auriculares de verdad cómo lo odio, sin auriculares no vivo",\N,-1
"@DivulgaDMNews @DMenEcuador no ! Según UMMéxico, ese no será el nuevo single",\N,-1
"@juananguerrero Léete el cómic. Está bien y acaba rápido",\N,-1
"P sí que miro las confesiones del curiouscat pero no puedo responderlas. Desde aquí gracias, tío",\N,-1
"Que GUSTAZO me da que España le gane a Bélgica en su puta CASA y encima con goles de un CANARIO !",\N,-1
"@quiquepeinado los madrileños y vuestra PUTA agua del grifo...estáis más orgullosos que de la Puerta de Alcalá",\N,-1
"@victorbnzl17 llego a saber que zafreo es igual a cerveceo y voy",\N,-1
"Tengo que hacer resumen de sociales de 5 temas y todos los ejercicios de 4 temas  Me suicido ya?",\N,-1
"bienvenido septiembre, mes de vuelta a las rutinas y de nuevos propositos",\N,-1
"@YelpMadrid @BeaRomeroZ @Azoteacirculo Esa es genial... súper chula y menudas vistas",\N,-1
"Anoche me cabree y me fui a dormir sin felicitarlos Un premio a mi gran persona",\N,-1
"STREAM ON! Pongo cam a los 100 viewers Solo Q mañanero ! @eMonkeyzClub Se agradecen Rts https://t.co/ZeFb3Pr6MT",\N,-1
"@AlbaRealkiddys @Target imagino que no, pero molaría que sí lo pusiera, aunque Batman tiene mayordomo claro...",\N,-1
"@MaitaneSegurola y los 5 mejores pintxos de Lo Viejo. ¡Nuestro bacalao con anchoa y rodaja de tomate! #AtariSS https://t.co/jHIxxv4Uyz",\N,-1
"@prapletas ya que te veo hypeado, hablame por MD y a lo mejor puedo hacer algo",\N,-1
"#BienvenidoSeptiembre y la pereza que me da pensar que el lunes ya tengo mi primer examen de la uni",\N,-1
"@LadyOrapma Uy! que pronto, a mi me toca el martes que viene! buah, no voy a pillar ningún grupo bueno",\N,-1
"Sin duda @2y6son8 fue una experiencia preciosa  @PauAlmuni @papasblogueros Y habrá más!",\N,-1
"Cuantas veces me habré arrepentido de no haber saludado a alguien en bote",\N,-1
"Aveces pienso que podría pintarme las uñas de otro color que no fuese negro pero esq solo me gustan negras",\N,-1
"@the_heruman Slides preparadas !! (al menos la primera versión..",\N,-1
"@lalolaseva29 Sí, estamos volviendo a bajar los brazos  Abandonando las plazas ocupadas de ilusión como abandonamos después del 15M.",\N,-1
"@angeltxele @DAlvarez1976 @LuisCabcav qué bar y en qué calle está? Seguro que he estado alguna vez",\N,-1
"@drea_aries es como muy incómodo hacer fotos mientras la otra persona cena",\N,-1
"@reyweasley Han sido votados mayoritariamente, son el reflejo de sus propios votantes, se sienten representados por ellos",\N,-1
"@_nuieta_ @binauralblog ay ay. Bueno creo que vendrán a Barna en 2017 por lo que no será una oportunidad perdida",\N,-1
"@noaserrano así es la vida  Quieres asumirlo yaaaaaaaa pls",\N,-1
"@angeltxele @DAlvarez1976 @LuisCabcav gggg pues habrá que hacer algo conmemorativo en tu bar",\N,-1
"@VanessaSelbst @Cristiano No le enseñes, que lo aprenda como lo hicimos los demás! Yo también queria tu coaching...",\N,-1
"@GallagherAron Marjorie no tenía merecía eso  y Tommen tampoco (aunque Tommen fue suicidio,but shit happens)",\N,-1
"@Maria8PB muchas gracias mariaa! Tenlo claro que te avisaré!  un beso!!",\N,-1
"@MarcoSlipknot05 relaja sonyer, que ves juegos de verdad y te nos pones nervioso   @MartaSOrtigosa",\N,-1
"@21NoticiasCom Grazas por difundir a nosa campaña",\N,-1
"Hoy queremos felicitar en su cumpleaños a una de las personas más especiales que el #pádel ha cruzado en nuestros camino @AntonioLSalas",\N,-1
"@andrea10993 gracias amiga llevo ya 1 mes liada toy cansada",\N,-1
"Quiero hacerme las mechas rubio claro ya",\N,-1
"@rovegah pues sí. y algo podríamos aprender los hombres sobre la visión y los tempos femenino-fantástico-medievales",\N,-1
"La segunda parte del tuit anterior me lo he inventado",\N,-1
"Un #TT que me saca una sonrisa en la vuelta de vacaciones #BackToHogwarts me trae muy buenos recuerdos  https://t.co/Q6RkZyN4Gv",\N,-1
"@weezermij @CinebaratoCom gracias por lo primero. Cada día intentando mejorar",\N,-1
"Venezuela quiere cambio. Esa mala maña de no dar vuelto no se aguanta. Chao",\N,-1
"Quiero ir al Carrefour a por más sobres de Star wars",\N,-1
"@Alvaro_Manzanas es mi libro favorito, me alegro de que te guste",\N,-1
"@josebarreiro9 Cuando he visto lo del Super Mario World me he quedado un poco loco",\N,-1
"ojala alguien me dibujada con un vestido muy bonito",\N,-1
"@GodHatesConcha lo que transmites y das a ver es que eres una chica genial y algo loca! Haha",\N,-1
"No me puedo creer que se haya acabado uno de los mejores agostos de mi vida",\N,-1
"@GeronimoFL En vez de perseguir a corruptos y defraudadores, pretenden encarcelar a quienes cuestionan al poder con unos cuentos tuits",\N,-1
"@ElJardindeJunio @PilarJerico las palabras y las emociones que generan son muy útiles para generar cambios",\N,-1
"@laSextaTV @jalisdelaserna ole Jalis!  deseando verlo! Abrazo grande!",\N,-1
"@Estela3D @MarIgones Cuando volvéis a las andadas? Queremos videos yaaaa!!",\N,-1
"Din Don ...  #BienvenidoSeptiembre para todos !!! Especialmente si van de buen rollo, #YaTuSabe ! #FollowThursday    #FelizJueves",\N,-1
"@_nsbeca pensaba que los únicos pringados éramos los de farma de la USAL",\N,-1
"@subiendoelpan Totalmente accidental. Vaaaale, te creo. Por esta vez",\N,-1
"Acabo de soñar una cosa muy rara y pues",\N,-1
"@MYNAME_SPAIN  Vendo 2 Tickets ULTIMATE VIP, no podemos ir... el precio será menor que en tienda, no quiero malgastarlos!!!",\N,-1
"Que solo quedan  24 días  para la @Japan_Weekend más  grande que se a celebrado nunca",\N,-1
"@JLMaireles Compañero, gracias por la mención! Espero que tengas un feliz día y que nos encontremos por la Casa o la Fundación pronto!",\N,-1
"@NetoEmprendedor de hecho nada más leerlo lo desactivé en Sumome para dispositivos móviles. A mí que no me busquen!!",\N,-1
"Quiero entrar en algún grupo de WhatsApp feminista o lgtbfriendly",\N,-1
"@CodereApuestas Podrian hacer como en las quinielas de futbol, cobrar lo que hayas acertado en Acumuladas sobretodo.",\N,-1
"@Karmazul Venid y queredme, malditos. Estoy falta de mimos",\N,-1
"@yoideparted Pásalo bien chul yo no voy a poder ir al final",\N,-1
"@jmanzanore @beatricepirate Seguro que sí, es una sala pequeña.",\N,-1
"pobrecitxs, siempre están acostumbrados a follar poco y luego estoy yo",\N,-1
"q triste, ahora entiendo a mis amigos con el tema del sexo",\N,-1
"@sarsaparrillas ya lo sé  te tengo que contar mi vida que ahora hay muchas cosas nuevas y y y y",\N,-1
"Te hago un favor, te dejo criticarme porque se que no tienes cosas mejores en tu vida que hacer.",\N,-1
"y aquí falt que a medida que san Gil iba oficiando la misa el pecado se fue borrando",\N,-1
"No puedo estar más orgullosa y contenta si es así @pardodevera amiga",\N,-1
"@Kartoffelmensch porque normalmente los youtubers son voceros con espasmos faciales incontrolados",\N,-1
"La próxima vez que te recortes la barba te despido de socio. @Carlos12Javier",\N,-1
"@coldmmnts teniais razon iba a caer pero sólo un poquito",\N,-1
"@franalonso @SelenePetalos @luadeazucre ¡Qué bonito que nos recomiende un padre! Eu non falo moito o galego pero GRACIÑAS",\N,-1
"@RVGE_ANUBIS si, y ojalá la viera más a diario, te echo de menos",\N,-1
"Indispensables para mañana - Estuche - Calculadora - Vaselina",\N,-1
"@Dmytro_96 -Cinefilo -Comunista -A ver cuando vienes tú a Coruña a verme  -Tu gatito",\N,-1
"Despierta desde las 9 por los nervios osea  relajate de una maldita vez Isabel.",\N,-1
"#Volverdevacaciones es menos duro cuando la oficina es como una vuelta a casa  @noviasalcedo",\N,-1
"@Tarhod @Torllo En el mio lo tienen de mayo a octubre incluidos, ay",\N,-1
"Allá vamos con un nuevo mes... ¡muuuchas, muuuchas cosas nuevas este mes! https://t.co/KArPCs4PKL",\N,-1
"Hoy queremos felicitar por su cumpleaños a @diestropadel... ¡¡Pásalo en grande en tu dia, compañero!!",\N,-1
".@marcvidal @tve_tve @deliberryspain Hacen falta muchos como este! Muy grande",\N,-1
"@pendragoncillo Buena sesión de afotamiento! Ya me gustaría salir de safari fotográfico por la jungla tokiota...",\N,-1
"@15_pollypocket Nos dejamos a V por una equivocación ^^ Primero suspendió el práctico pero al final se lo sacó",\N,-1
"@ElenaRmsSnchz jajaja cómo nosotras por supuesto nos vemos ya dentro de poco! #unadecine #yotradefiesta #porfavor",\N,-1
"@ldpsincomplejos En lo relativo a la secesión mi estimado @juanrallo es un amante de las marcianadas. Pero debatir con él es entretenido",\N,-1
"@PlanetaDunia Como embajador de @beBee_ES, @alfredovela necesitaría una foto así  @luisfernandez @fidelmartin @marioschumacher @pjmelian",\N,-1
"Tenemos que investir un gobierno, cada vez que vamos a elecciones los venezolanos lo pasan mal",\N,-1
"@Munditoanime @animesymanga @susuzomi @carrillovegal19 @Draco_LionHeart  Usted me volvió a ocurrir lo mismo",\N,-1
"@oscarcalvo @EGMontesano yo es que no veo la relación con la natalidad. Por aquí hay tb embarazadas. Apurando su tranquilidad...",\N,-1
"@Mauricio_Mejia con todas estas fotos que nos pones cualquiera no puede tener un mal día  me matas.",\N,-1
"@Monimar97 Espero que pronto me dejan anunciar lo que tenemos preparado",\N,-1
"Estoy bien  Muchas gracias a aquellos que preguntais, el problema es que hoy no me dieron cita.. dijeron que imposible",\N,-1
"@RomualdoIsla @AngelaBuquet totally agree. La frase es de Nicolás Buquet, otro representante de las nuevas generaciones",\N,-1
"Tengo tantas ideas y tantas cosas nuevas pensadas para hacer y tan pocos medios...",\N,-1
"@alfonsojimenez jajajaja tiene pinta más bien de que lo hicieron colombiano por el acento",\N,-1
"@AngusBBB Yo soy la primera que se toma todo a cachondeo, incluso a mí misma, pero esto… En fin",\N,-1
"Gracioso q se puedan acercar hasta los videos jaja",\N,-1
"@visionactualve @Currice @JPelirrojo @rushsmith @YellowMellowMG felicidades chicos !!nosotros como vuestros fans estamos super orgullosos",\N,-1
"@CarmelaCarrillo ya pero 15 euros... Al final la pillare pero me quedo pobre ahora mismo",\N,-1
"Llevo dos semanas con los efectos secundarios de mi quemadura del hombro",\N,-1
"@BigZetaYT esque trabajas  yo quería salir de party contigo y Casega y demás pero estas currando no?",\N,-1
"@JACKYXTREM te mande inbox al fb para que me digas de que sabor vas a querer tu regalo",\N,-1
"Anoche al final vi una película romántica y me quede en casa de mi prima",\N,-1
"@nclu13 ¡Enhorabuena! Eres el ganador del sorteo, escríbenos un mensaje privado para darte el premio",\N,-1
"@RaKe__L No?? Bueno pero sabes que es lo que hay que hacer no? Poner agua a hervir y coger toallas limpias!!",\N,-1
"@ChanqueteFest Hola de nuevo, mi amiga se puso en contacto pero seguimos sin respuesta",\N,-1
"@candriiu8 a mi me pasa igual, quiero estar con ellas pero quiero hacer muchas cosas también, y son muy poquitos díaaaas",\N,-1
"@aalfaro_ropero algún día me mandaras un md y me dirás cosas bonitas como te digo yo  te quiero",\N,-1
"@MariaIsabelDeRo vaya spoiler más gratuito para los que aún no la hemos empezado",\N,-1
"@ninadobrev Pero me gusta la Idea.  Ver chicas guapas y fuertes luchando en la pantalla al estilo Goku.",\N,-1
